distinct_values,count,column_name
AC973,1,LatestAgencyD_01
AC974,2,LatestAgencyD_01
AC975,8,LatestAgencyD_01
AC976,13,LatestAgencyD_01
AC977,1,LatestAgencyD_01
AC978,9,LatestAgencyD_01
AC979,1,LatestAgencyD_01
AC980,2,LatestAgencyD_01
AC981,5,LatestAgencyD_01
AC982,3,LatestAgencyD_01
AC983,2,LatestAgencyD_01
AC985,4,LatestAgencyD_01
AC987,5,LatestAgencyD_01
AC988,3,LatestAgencyD_01
AC990,11,LatestAgencyD_01
AC992,3,LatestAgencyD_01
AC993,1,LatestAgencyD_01
AC995,5,LatestAgencyD_01
AC996,1,LatestAgencyD_01
AC998,1,LatestAgencyD_01
AC999,3,LatestAgencyD_01
AE000,9,LatestAgencyD_01
AE002,6,LatestAgencyD_01
AE003,6,LatestAgencyD_01
AE006,1,LatestAgencyD_01
AE007,2,LatestAgencyD_01
AE008,5,LatestAgencyD_01
AE009,5,LatestAgencyD_01
AE010,6,LatestAgencyD_01
AE011,2,LatestAgencyD_01
AE012,2,LatestAgencyD_01
AE013,9,LatestAgencyD_01
AE014,23,LatestAgencyD_01
AE015,10,LatestAgencyD_01
AE016,2,LatestAgencyD_01
AE017,6,LatestAgencyD_01
AE018,1,LatestAgencyD_01
AE019,10,LatestAgencyD_01
AE020,13,LatestAgencyD_01
AE021,1,LatestAgencyD_01
AE023,3,LatestAgencyD_01
AE026,2,LatestAgencyD_01
AE028,9,LatestAgencyD_01
AE029,7,LatestAgencyD_01
AE030,1,LatestAgencyD_01
AE031,9,LatestAgencyD_01
AE032,4,LatestAgencyD_01
AE033,1,LatestAgencyD_01
AE037,151,LatestAgencyD_01
AE038,106,LatestAgencyD_01
AE042,4,LatestAgencyD_01
AE044,14,LatestAgencyD_01
AE045,64,LatestAgencyD_01
AE046,1,LatestAgencyD_01
AE047,4,LatestAgencyD_01
AE048,10,LatestAgencyD_01
AE050,23,LatestAgencyD_01
AE051,3,LatestAgencyD_01
AE053,31,LatestAgencyD_01
AE054,5,LatestAgencyD_01
AE055,16,LatestAgencyD_01
AE056,890,LatestAgencyD_01
AE058,1345,LatestAgencyD_01
AE059,158,LatestAgencyD_01
AE060,3,LatestAgencyD_01
AE062,2,LatestAgencyD_01
AE067,30,LatestAgencyD_01
AE069,46,LatestAgencyD_01
AE071,64,LatestAgencyD_01
AE073,28,LatestAgencyD_01
AE074,21,LatestAgencyD_01
AE075,22,LatestAgencyD_01
AE076,7,LatestAgencyD_01
AE077,18,LatestAgencyD_01
AE078,22,LatestAgencyD_01
AE079,17,LatestAgencyD_01
AE080,20,LatestAgencyD_01
AE081,12,LatestAgencyD_01
AE082,12,LatestAgencyD_01
AE083,1,LatestAgencyD_01
AE084,11,LatestAgencyD_01
AE085,13,LatestAgencyD_01
AE086,18,LatestAgencyD_01
AE087,16,LatestAgencyD_01
AE088,13,LatestAgencyD_01
AE089,27,LatestAgencyD_01
AE090,6,LatestAgencyD_01
AE091,18,LatestAgencyD_01
AE092,5,LatestAgencyD_01
AE093,14,LatestAgencyD_01
AE094,9,LatestAgencyD_01
AE096,80,LatestAgencyD_01
AE097,12,LatestAgencyD_01
AE098,10,LatestAgencyD_01
AE099,42,LatestAgencyD_01
AE100,31,LatestAgencyD_01
AE101,31,LatestAgencyD_01
AE103,8,LatestAgencyD_01
AE104,15,LatestAgencyD_01
AE105,15,LatestAgencyD_01
AE106,44,LatestAgencyD_01
AE107,14,LatestAgencyD_01
AE108,45,LatestAgencyD_01
AE109,12,LatestAgencyD_01
AE110,28,LatestAgencyD_01
AE111,23,LatestAgencyD_01
AE112,19,LatestAgencyD_01
AE113,48,LatestAgencyD_01
AE114,15,LatestAgencyD_01
AE115,18,LatestAgencyD_01
AE116,52,LatestAgencyD_01
AE117,50,LatestAgencyD_01
AE118,26,LatestAgencyD_01
AE119,29,LatestAgencyD_01
AE120,35,LatestAgencyD_01
AE121,25,LatestAgencyD_01
AE122,407,LatestAgencyD_01
AE123,37,LatestAgencyD_01
AE124,1,LatestAgencyD_01
AE125,7,LatestAgencyD_01
AE126,19,LatestAgencyD_01
AE127,35,LatestAgencyD_01
AE128,11,LatestAgencyD_01
AE129,17,LatestAgencyD_01
AE130,28,LatestAgencyD_01
AE131,31,LatestAgencyD_01
AE132,31,LatestAgencyD_01
AE133,52,LatestAgencyD_01
AE134,7,LatestAgencyD_01
AE135,24,LatestAgencyD_01
AE136,51,LatestAgencyD_01
AE137,21,LatestAgencyD_01
AE138,23,LatestAgencyD_01
AE139,25,LatestAgencyD_01
AE140,52,LatestAgencyD_01
AE141,14,LatestAgencyD_01
AE142,22,LatestAgencyD_01
AE143,63,LatestAgencyD_01
AE144,12,LatestAgencyD_01
AE145,53,LatestAgencyD_01
AE146,26,LatestAgencyD_01
AE147,12,LatestAgencyD_01
AE148,20,LatestAgencyD_01
AE149,17,LatestAgencyD_01
AE150,25,LatestAgencyD_01
AE151,15,LatestAgencyD_01
AE152,20,LatestAgencyD_01
AE153,17,LatestAgencyD_01
AE154,55,LatestAgencyD_01
AE155,70,LatestAgencyD_01
AE156,16,LatestAgencyD_01
AE157,17,LatestAgencyD_01
AE158,6,LatestAgencyD_01
AE159,33,LatestAgencyD_01
AE160,10,LatestAgencyD_01
AE161,31,LatestAgencyD_01
AE162,43,LatestAgencyD_01
AE163,22,LatestAgencyD_01
AE164,23,LatestAgencyD_01
AE165,24,LatestAgencyD_01
AE166,21,LatestAgencyD_01
AE167,47,LatestAgencyD_01
AE168,13,LatestAgencyD_01
AE169,19,LatestAgencyD_01
AE170,18,LatestAgencyD_01
AE172,190,LatestAgencyD_01
AE173,9,LatestAgencyD_01
AE174,20,LatestAgencyD_01
AE175,8,LatestAgencyD_01
AE176,14,LatestAgencyD_01
AE177,22,LatestAgencyD_01
AE178,16,LatestAgencyD_01
AE179,19,LatestAgencyD_01
AE180,24,LatestAgencyD_01
AE181,9,LatestAgencyD_01
AE182,28,LatestAgencyD_01
AE183,36,LatestAgencyD_01
AE184,27,LatestAgencyD_01
AE185,15,LatestAgencyD_01
AE186,22,LatestAgencyD_01
AE187,36,LatestAgencyD_01
AE188,26,LatestAgencyD_01
AE189,14,LatestAgencyD_01
AE190,11,LatestAgencyD_01
AE191,14,LatestAgencyD_01
AE192,13,LatestAgencyD_01
AE193,4,LatestAgencyD_01
AE194,38,LatestAgencyD_01
AE195,151,LatestAgencyD_01
AE196,37,LatestAgencyD_01
AE197,15,LatestAgencyD_01
AE199,63,LatestAgencyD_01
AE201,449,LatestAgencyD_01
AE202,6,LatestAgencyD_01
AE203,1,LatestAgencyD_01
AE204,51,LatestAgencyD_01
AE207,4,LatestAgencyD_01
AE216,1,LatestAgencyD_01
AE223,11,LatestAgencyD_01
AE224,34,LatestAgencyD_01
AE225,16,LatestAgencyD_01
AE232,14,LatestAgencyD_01
AE234,3,LatestAgencyD_01
AE236,30,LatestAgencyD_01
AE238,12,LatestAgencyD_01
AE243,23,LatestAgencyD_01
AE256,5,LatestAgencyD_01
AE257,80,LatestAgencyD_01
AE258,17,LatestAgencyD_01
AE275,11,LatestAgencyD_01
AE276,108,LatestAgencyD_01
AE277,1,LatestAgencyD_01
AE279,189,LatestAgencyD_01
AE280,35,LatestAgencyD_01
AE281,215,LatestAgencyD_01
AE283,1,LatestAgencyD_01
AE284,2,LatestAgencyD_01
AE288,19,LatestAgencyD_01
AE289,86,LatestAgencyD_01
AE291,69,LatestAgencyD_01
AE292,2,LatestAgencyD_01
AE293,339,LatestAgencyD_01
AE310,1,LatestAgencyD_01
AE312,6,LatestAgencyD_01
AE314,2,LatestAgencyD_01
AE316,99,LatestAgencyD_01
AE317,287,LatestAgencyD_01
AE318,33,LatestAgencyD_01
AE323,15,LatestAgencyD_01
AE326,1,LatestAgencyD_01
AE333,4,LatestAgencyD_01
AE334,483,LatestAgencyD_01
AE335,83,LatestAgencyD_01
AE337,3,LatestAgencyD_01
AE338,11,LatestAgencyD_01
AE339,4,LatestAgencyD_01
AE340,33,LatestAgencyD_01
AE341,40,LatestAgencyD_01
AE342,89,LatestAgencyD_01
AE343,587,LatestAgencyD_01
AE344,595,LatestAgencyD_01
AE355,6,LatestAgencyD_01
AE356,3,LatestAgencyD_01
AE357,87,LatestAgencyD_01
AE360,101,LatestAgencyD_01
AE361,26,LatestAgencyD_01
AE364,1076,LatestAgencyD_01
AE366,48,LatestAgencyD_01
AE370,1305,LatestAgencyD_01
AE371,34,LatestAgencyD_01
AE372,93,LatestAgencyD_01
AE373,1,LatestAgencyD_01
AE374,11,LatestAgencyD_01
AE375,10,LatestAgencyD_01
AE376,1218,LatestAgencyD_01
AE377,114,LatestAgencyD_01
AE380,80,LatestAgencyD_01
AE381,107,LatestAgencyD_01
AE382,276,LatestAgencyD_01
AE385,315,LatestAgencyD_01
AE386,349,LatestAgencyD_01
AE387,329,LatestAgencyD_01
AE389,284,LatestAgencyD_01
AE390,233,LatestAgencyD_01
AE392,100,LatestAgencyD_01
AE394,19,LatestAgencyD_01
AE404,1,LatestAgencyD_01
AE416,4,LatestAgencyD_01
AE417,20,LatestAgencyD_01
AE419,19,LatestAgencyD_01
AE422,1,LatestAgencyD_01
AE424,10,LatestAgencyD_01
AE441,3,LatestAgencyD_01
AE444,17,LatestAgencyD_01
AE446,1,LatestAgencyD_01
AE450,43,LatestAgencyD_01
AE454,1,LatestAgencyD_01
AE456,130,LatestAgencyD_01
AE457,503,LatestAgencyD_01
AE460,84,LatestAgencyD_01
AE461,6,LatestAgencyD_01
AE462,396,LatestAgencyD_01
AE463,2,LatestAgencyD_01
AE464,19,LatestAgencyD_01
AE465,5,LatestAgencyD_01
AE466,5,LatestAgencyD_01
AE467,2,LatestAgencyD_01
AE469,15,LatestAgencyD_01
AE470,469,LatestAgencyD_01
AE471,33,LatestAgencyD_01
AE472,1010,LatestAgencyD_01
AE473,126,LatestAgencyD_01
AE475,64,LatestAgencyD_01
AE477,10,LatestAgencyD_01
AE478,54,LatestAgencyD_01
AE481,12,LatestAgencyD_01
AE484,387,LatestAgencyD_01
AE486,4,LatestAgencyD_01
AE489,95,LatestAgencyD_01
AE490,13,LatestAgencyD_01
AE491,21,LatestAgencyD_01
AE494,186,LatestAgencyD_01
AE495,514,LatestAgencyD_01
AE496,808,LatestAgencyD_01
AE516,7,LatestAgencyD_01
AE517,466,LatestAgencyD_01
AE518,456,LatestAgencyD_01
AE519,594,LatestAgencyD_01
AE524,5,LatestAgencyD_01
AE526,19,LatestAgencyD_01
AE527,59,LatestAgencyD_01
AE528,23,LatestAgencyD_01
AE529,112,LatestAgencyD_01
AE530,83,LatestAgencyD_01
AE531,429,LatestAgencyD_01
AE532,15,LatestAgencyD_01
AE534,756,LatestAgencyD_01
AE535,394,LatestAgencyD_01
AE536,797,LatestAgencyD_01
AE538,41,LatestAgencyD_01
AE544,2,LatestAgencyD_01
AE547,47,LatestAgencyD_01
AE548,409,LatestAgencyD_01
AE552,50,LatestAgencyD_01
AE564,48,LatestAgencyD_01
AE570,26,LatestAgencyD_01
AE571,76,LatestAgencyD_01
AE572,132,LatestAgencyD_01
AE573,260,LatestAgencyD_01
AE574,60,LatestAgencyD_01
AE575,1,LatestAgencyD_01
AE576,24,LatestAgencyD_01
AE577,45,LatestAgencyD_01
AE578,64,LatestAgencyD_01
AE583,42,LatestAgencyD_01
AE588,2,LatestAgencyD_01
AE607,5,LatestAgencyD_01
AE612,150,LatestAgencyD_01
AE624,238,LatestAgencyD_01
AE626,66,LatestAgencyD_01
AE627,19,LatestAgencyD_01
AE630,15,LatestAgencyD_01
AE631,330,LatestAgencyD_01
AE632,166,LatestAgencyD_01
AE634,539,LatestAgencyD_01
AE638,398,LatestAgencyD_01
AE640,291,LatestAgencyD_01
AE641,130,LatestAgencyD_01
AE642,45,LatestAgencyD_01
AE643,30,LatestAgencyD_01
AE644,840,LatestAgencyD_01
AE645,15,LatestAgencyD_01
AE646,12,LatestAgencyD_01
AE647,3,LatestAgencyD_01
AE649,19,LatestAgencyD_01
AE650,275,LatestAgencyD_01
AE651,114,LatestAgencyD_01
AE652,1,LatestAgencyD_01
AE653,227,LatestAgencyD_01
AE655,29,LatestAgencyD_01
AE656,13,LatestAgencyD_01
AE658,1,LatestAgencyD_01
AE659,26,LatestAgencyD_01
AE660,241,LatestAgencyD_01
AE666,153,LatestAgencyD_01
AE667,210,LatestAgencyD_01
AE668,701,LatestAgencyD_01
AE669,117,LatestAgencyD_01
AE670,468,LatestAgencyD_01
AE671,257,LatestAgencyD_01
AE672,189,LatestAgencyD_01
AE674,216,LatestAgencyD_01
AE675,2,LatestAgencyD_01
AE677,13,LatestAgencyD_01
AE678,6,LatestAgencyD_01
AE679,4,LatestAgencyD_01
AE680,1,LatestAgencyD_01
AE682,7,LatestAgencyD_01
AE683,3,LatestAgencyD_01
AE684,8,LatestAgencyD_01
AE685,8,LatestAgencyD_01
AE686,21,LatestAgencyD_01
AE687,7,LatestAgencyD_01
AE689,4,LatestAgencyD_01
AE690,2,LatestAgencyD_01
AE691,3,LatestAgencyD_01
AE692,5,LatestAgencyD_01
AE694,7,LatestAgencyD_01
AE695,14,LatestAgencyD_01
AE696,12,LatestAgencyD_01
AE697,9,LatestAgencyD_01
AE698,2,LatestAgencyD_01
AE701,3,LatestAgencyD_01
AE702,5,LatestAgencyD_01
AE703,2,LatestAgencyD_01
AE704,5,LatestAgencyD_01
AE705,2,LatestAgencyD_01
AE707,5,LatestAgencyD_01
AE710,5,LatestAgencyD_01
AE712,10,LatestAgencyD_01
AE714,18,LatestAgencyD_01
AE715,174,LatestAgencyD_01
AE716,5,LatestAgencyD_01
AE717,47,LatestAgencyD_01
AE718,220,LatestAgencyD_01
AE719,96,LatestAgencyD_01
AE721,248,LatestAgencyD_01
AE722,5,LatestAgencyD_01
AE723,4,LatestAgencyD_01
AE724,6,LatestAgencyD_01
AE725,20,LatestAgencyD_01
AE726,5,LatestAgencyD_01
AE727,3,LatestAgencyD_01
AE729,11,LatestAgencyD_01
AE730,3,LatestAgencyD_01
AE731,2,LatestAgencyD_01
AE733,11,LatestAgencyD_01
AE734,88,LatestAgencyD_01
AE735,52,LatestAgencyD_01
AE738,1,LatestAgencyD_01
AE740,4,LatestAgencyD_01
AE741,4,LatestAgencyD_01
AE742,7,LatestAgencyD_01
AE743,3,LatestAgencyD_01
AE744,3,LatestAgencyD_01
AE745,8,LatestAgencyD_01
AE746,11,LatestAgencyD_01
AE748,28,LatestAgencyD_01
AE751,2,LatestAgencyD_01
AE753,1,LatestAgencyD_01
AE754,5,LatestAgencyD_01
AE755,2,LatestAgencyD_01
AE756,18,LatestAgencyD_01
AE757,1,LatestAgencyD_01
AE759,1,LatestAgencyD_01
AE760,5,LatestAgencyD_01
AE761,3,LatestAgencyD_01
AE762,276,LatestAgencyD_01
AE763,140,LatestAgencyD_01
AE764,34,LatestAgencyD_01
AE766,4,LatestAgencyD_01
AE767,8,LatestAgencyD_01
AE768,1,LatestAgencyD_01
AE769,7,LatestAgencyD_01
AE770,8,LatestAgencyD_01
AE771,13,LatestAgencyD_01
AE772,3,LatestAgencyD_01
AE773,1,LatestAgencyD_01
AE775,2,LatestAgencyD_01
AE777,7,LatestAgencyD_01
AE778,3,LatestAgencyD_01
AE779,5,LatestAgencyD_01
AE780,10,LatestAgencyD_01
AE781,7,LatestAgencyD_01
AE784,4,LatestAgencyD_01
AE786,1,LatestAgencyD_01
AE788,2,LatestAgencyD_01
AE789,9,LatestAgencyD_01
AE790,5,LatestAgencyD_01
AE791,9,LatestAgencyD_01
AE792,2,LatestAgencyD_01
AE793,1,LatestAgencyD_01
AE795,1,LatestAgencyD_01
AE796,2,LatestAgencyD_01
AE797,11,LatestAgencyD_01
AE798,1,LatestAgencyD_01
AE799,1,LatestAgencyD_01
AE800,4,LatestAgencyD_01
AE801,5,LatestAgencyD_01
AE802,4,LatestAgencyD_01
AE803,1,LatestAgencyD_01
AE804,3,LatestAgencyD_01
AE807,417,LatestAgencyD_01
AE808,14,LatestAgencyD_01
AE810,33,LatestAgencyD_01
AE811,296,LatestAgencyD_01
AE812,25,LatestAgencyD_01
AE813,422,LatestAgencyD_01
AE814,151,LatestAgencyD_01
AE815,3,LatestAgencyD_01
AE816,61,LatestAgencyD_01
AE817,51,LatestAgencyD_01
AE818,2368,LatestAgencyD_01
AE819,902,LatestAgencyD_01
AE821,191,LatestAgencyD_01
AE822,100,LatestAgencyD_01
AE823,375,LatestAgencyD_01
AE824,26,LatestAgencyD_01
AE825,6,LatestAgencyD_01
AE827,19,LatestAgencyD_01
AE829,103,LatestAgencyD_01
AE830,80,LatestAgencyD_01
AE832,6,LatestAgencyD_01
AE837,6,LatestAgencyD_01
AE838,108,LatestAgencyD_01
AE839,14,LatestAgencyD_01
AE840,31,LatestAgencyD_01
AE841,132,LatestAgencyD_01
AE842,305,LatestAgencyD_01
AE843,251,LatestAgencyD_01
AE844,103,LatestAgencyD_01
AE845,250,LatestAgencyD_01
AE846,20,LatestAgencyD_01
AE847,71,LatestAgencyD_01
AE850,17,LatestAgencyD_01
AE851,16,LatestAgencyD_01
AE852,20,LatestAgencyD_01
AE853,2,LatestAgencyD_01
AE854,241,LatestAgencyD_01
AE856,189,LatestAgencyD_01
AE857,324,LatestAgencyD_01
AE858,41,LatestAgencyD_01
AE860,213,LatestAgencyD_01
AE861,92,LatestAgencyD_01
AE862,68,LatestAgencyD_01
AE863,26,LatestAgencyD_01
AE864,11,LatestAgencyD_01
AE865,51,LatestAgencyD_01
AE866,67,LatestAgencyD_01
AE867,24,LatestAgencyD_01
AE868,2,LatestAgencyD_01
AE869,68,LatestAgencyD_01
AE870,13,LatestAgencyD_01
AE871,32,LatestAgencyD_01
AE873,30,LatestAgencyD_01
AE874,22,LatestAgencyD_01
AE875,7,LatestAgencyD_01
AE876,29,LatestAgencyD_01
AE877,18,LatestAgencyD_01
AE878,28,LatestAgencyD_01
AE879,13,LatestAgencyD_01
AE880,23,LatestAgencyD_01
AE881,40,LatestAgencyD_01
AE882,31,LatestAgencyD_01
AE883,5,LatestAgencyD_01
AE884,11,LatestAgencyD_01
AE885,61,LatestAgencyD_01
AE886,10,LatestAgencyD_01
AE888,1,LatestAgencyD_01
AE889,89,LatestAgencyD_01
AE890,31,LatestAgencyD_01
AE891,8,LatestAgencyD_01
AE892,8,LatestAgencyD_01
AE893,16,LatestAgencyD_01
AE894,5,LatestAgencyD_01
AE895,11,LatestAgencyD_01
AE896,2,LatestAgencyD_01
AE897,1,LatestAgencyD_01
AE898,99,LatestAgencyD_01
AE899,168,LatestAgencyD_01
AE900,12,LatestAgencyD_01
AE901,17,LatestAgencyD_01
AE902,1,LatestAgencyD_01
AE903,46,LatestAgencyD_01
AE904,28,LatestAgencyD_01
AE905,19,LatestAgencyD_01
AE906,5,LatestAgencyD_01
AE907,15,LatestAgencyD_01
AE908,36,LatestAgencyD_01
AE909,30,LatestAgencyD_01
AE910,14,LatestAgencyD_01
AE911,18,LatestAgencyD_01
AE912,66,LatestAgencyD_01
AE913,8,LatestAgencyD_01
AE914,30,LatestAgencyD_01
AE915,44,LatestAgencyD_01
AE916,24,LatestAgencyD_01
AE917,21,LatestAgencyD_01
AE918,21,LatestAgencyD_01
AE919,115,LatestAgencyD_01
AE920,47,LatestAgencyD_01
AE921,62,LatestAgencyD_01
AE922,55,LatestAgencyD_01
AE923,10,LatestAgencyD_01
AE924,28,LatestAgencyD_01
AE925,38,LatestAgencyD_01
AE926,21,LatestAgencyD_01
AE927,26,LatestAgencyD_01
AE928,25,LatestAgencyD_01
AE929,57,LatestAgencyD_01
AE930,10,LatestAgencyD_01
AE931,9,LatestAgencyD_01
AE932,87,LatestAgencyD_01
AE933,30,LatestAgencyD_01
AE934,33,LatestAgencyD_01
AE935,154,LatestAgencyD_01
AE936,360,LatestAgencyD_01
AE937,2,LatestAgencyD_01
AE938,21,LatestAgencyD_01
AE946,252,LatestAgencyD_01
AE953,3,LatestAgencyD_01
AE964,15,LatestAgencyD_01
AE965,6,LatestAgencyD_01
AE968,37,LatestAgencyD_01
AE970,10,LatestAgencyD_01
AE971,67,LatestAgencyD_01
AE976,1,LatestAgencyD_01
AE977,11,LatestAgencyD_01
AE981,133,LatestAgencyD_01
AE982,25,LatestAgencyD_01
AE984,8,LatestAgencyD_01
AE985,7,LatestAgencyD_01
AE987,23,LatestAgencyD_01
AE988,15,LatestAgencyD_01
AE990,287,LatestAgencyD_01
AE992,21,LatestAgencyD_01
AE993,758,LatestAgencyD_01
AE994,238,LatestAgencyD_01
AE998,79,LatestAgencyD_01
AF001,97,LatestAgencyD_01
AF002,22,LatestAgencyD_01
AF003,1,LatestAgencyD_01
AF004,43,LatestAgencyD_01
AF005,156,LatestAgencyD_01
AF006,172,LatestAgencyD_01
AF007,28,LatestAgencyD_01
AF008,138,LatestAgencyD_01
AF009,11,LatestAgencyD_01
AF010,15,LatestAgencyD_01
AF011,26,LatestAgencyD_01
AF012,13,LatestAgencyD_01
AF013,25,LatestAgencyD_01
AF014,50,LatestAgencyD_01
AF015,12,LatestAgencyD_01
AF016,28,LatestAgencyD_01
AF017,24,LatestAgencyD_01
AF018,57,LatestAgencyD_01
AF019,1,LatestAgencyD_01
AF020,16,LatestAgencyD_01
AF021,24,LatestAgencyD_01
AF022,36,LatestAgencyD_01
AF023,39,LatestAgencyD_01
AF024,7,LatestAgencyD_01
AF025,13,LatestAgencyD_01
AF026,95,LatestAgencyD_01
AF027,80,LatestAgencyD_01
AF028,18,LatestAgencyD_01
AF029,30,LatestAgencyD_01
AF030,12,LatestAgencyD_01
AF031,38,LatestAgencyD_01
AF032,102,LatestAgencyD_01
AF033,23,LatestAgencyD_01
AF034,51,LatestAgencyD_01
AF036,100,LatestAgencyD_01
AF037,43,LatestAgencyD_01
AF038,18,LatestAgencyD_01
AF039,1,LatestAgencyD_01
AF040,5,LatestAgencyD_01
AF041,1,LatestAgencyD_01
AF042,14,LatestAgencyD_01
AF043,9,LatestAgencyD_01
AF044,6,LatestAgencyD_01
AF045,8,LatestAgencyD_01
AF046,1,LatestAgencyD_01
AF047,4,LatestAgencyD_01
AF048,5,LatestAgencyD_01
AF049,1,LatestAgencyD_01
AF050,16,LatestAgencyD_01
AF051,1,LatestAgencyD_01
AF052,2,LatestAgencyD_01
AF055,181,LatestAgencyD_01
AF056,257,LatestAgencyD_01
AF057,144,LatestAgencyD_01
AF059,222,LatestAgencyD_01
AF060,6,LatestAgencyD_01
AF064,7,LatestAgencyD_01
AF065,1,LatestAgencyD_01
AF066,32,LatestAgencyD_01
AF067,3,LatestAgencyD_01
AF068,1,LatestAgencyD_01
AF069,163,LatestAgencyD_01
AF070,197,LatestAgencyD_01
AF071,96,LatestAgencyD_01
AF076,1,LatestAgencyD_01
AF077,1,LatestAgencyD_01
AF078,2,LatestAgencyD_01
AF079,1,LatestAgencyD_01
AF080,3,LatestAgencyD_01
AF082,5,LatestAgencyD_01
AF083,5,LatestAgencyD_01
AF084,18,LatestAgencyD_01
AF085,6,LatestAgencyD_01
AF086,3,LatestAgencyD_01
AF087,1,LatestAgencyD_01
AF090,5,LatestAgencyD_01
AF091,10,LatestAgencyD_01
AF092,3,LatestAgencyD_01
AF093,2,LatestAgencyD_01
AF094,2,LatestAgencyD_01
AF095,2,LatestAgencyD_01
AF096,1,LatestAgencyD_01
AF098,5,LatestAgencyD_01
AF100,2,LatestAgencyD_01
AF101,4,LatestAgencyD_01
AF102,1,LatestAgencyD_01
AF104,1,LatestAgencyD_01
AF105,1,LatestAgencyD_01
AF109,1,LatestAgencyD_01
AF110,1,LatestAgencyD_01
AF111,1,LatestAgencyD_01
AF112,6,LatestAgencyD_01
AF113,52,LatestAgencyD_01
AF114,128,LatestAgencyD_01
AF116,2063,LatestAgencyD_01
AF117,64,LatestAgencyD_01
AF118,3,LatestAgencyD_01
AF121,42,LatestAgencyD_01
AF122,89,LatestAgencyD_01
AF123,84,LatestAgencyD_01
AF124,1139,LatestAgencyD_01
AF125,10,LatestAgencyD_01
AF126,178,LatestAgencyD_01
AF127,416,LatestAgencyD_01
AF129,25,LatestAgencyD_01
AF130,124,LatestAgencyD_01
AF131,1,LatestAgencyD_01
AF133,197,LatestAgencyD_01
AF134,15,LatestAgencyD_01
AF135,22,LatestAgencyD_01
AF136,18,LatestAgencyD_01
AF137,4,LatestAgencyD_01
AF138,16,LatestAgencyD_01
AF139,220,LatestAgencyD_01
AF140,663,LatestAgencyD_01
AF141,122,LatestAgencyD_01
AF142,86,LatestAgencyD_01
AF143,55,LatestAgencyD_01
AF144,64,LatestAgencyD_01
AF145,2,LatestAgencyD_01
AF146,40,LatestAgencyD_01
AF148,11,LatestAgencyD_01
AF149,1309,LatestAgencyD_01
AF151,52,LatestAgencyD_01
AF152,7,LatestAgencyD_01
AF153,5,LatestAgencyD_01
AF154,14,LatestAgencyD_01
AF155,157,LatestAgencyD_01
AF157,21,LatestAgencyD_01
AF158,3,LatestAgencyD_01
AF159,1,LatestAgencyD_01
AF160,7,LatestAgencyD_01
AF161,2,LatestAgencyD_01
AF162,7,LatestAgencyD_01
AF163,4,LatestAgencyD_01
AF165,1,LatestAgencyD_01
AF166,11,LatestAgencyD_01
AF172,2,LatestAgencyD_01
AF173,3,LatestAgencyD_01
AF174,2,LatestAgencyD_01
AF175,6,LatestAgencyD_01
AF176,6,LatestAgencyD_01
AF177,4,LatestAgencyD_01
AF178,3,LatestAgencyD_01
AF180,3,LatestAgencyD_01
AF181,2,LatestAgencyD_01
AF182,7,LatestAgencyD_01
AF183,7,LatestAgencyD_01
AF184,3,LatestAgencyD_01
AF185,15,LatestAgencyD_01
AF187,3,LatestAgencyD_01
AF188,8,LatestAgencyD_01
AF189,5,LatestAgencyD_01
AF190,11,LatestAgencyD_01
AF191,9,LatestAgencyD_01
AF192,1,LatestAgencyD_01
AF193,1,LatestAgencyD_01
AF194,5,LatestAgencyD_01
AF195,8,LatestAgencyD_01
AF197,1,LatestAgencyD_01
AF198,3,LatestAgencyD_01
AF199,1,LatestAgencyD_01
AF200,2,LatestAgencyD_01
AF201,4,LatestAgencyD_01
AF202,9,LatestAgencyD_01
AF203,3,LatestAgencyD_01
AF204,5,LatestAgencyD_01
AF205,8,LatestAgencyD_01
AF206,934,LatestAgencyD_01
AF207,134,LatestAgencyD_01
AF208,309,LatestAgencyD_01
AF209,74,LatestAgencyD_01
AF210,122,LatestAgencyD_01
AF211,169,LatestAgencyD_01
AF212,21,LatestAgencyD_01
AF213,53,LatestAgencyD_01
AF214,22,LatestAgencyD_01
AF215,20,LatestAgencyD_01
AF217,18,LatestAgencyD_01
AF218,33,LatestAgencyD_01
AF219,5,LatestAgencyD_01
AF220,113,LatestAgencyD_01
AF221,222,LatestAgencyD_01
AF222,31,LatestAgencyD_01
AF223,61,LatestAgencyD_01
AF224,32,LatestAgencyD_01
AF225,22,LatestAgencyD_01
AF226,17,LatestAgencyD_01
AF227,88,LatestAgencyD_01
AF228,32,LatestAgencyD_01
AF229,61,LatestAgencyD_01
AF230,80,LatestAgencyD_01
AF231,9,LatestAgencyD_01
AF232,56,LatestAgencyD_01
AF233,55,LatestAgencyD_01
AF234,22,LatestAgencyD_01
AF235,21,LatestAgencyD_01
AF236,33,LatestAgencyD_01
AF237,327,LatestAgencyD_01
AF238,47,LatestAgencyD_01
AF239,299,LatestAgencyD_01
AF240,132,LatestAgencyD_01
AF241,33,LatestAgencyD_01
AF242,119,LatestAgencyD_01
AF243,76,LatestAgencyD_01
AF244,20,LatestAgencyD_01
AF245,32,LatestAgencyD_01
AF246,38,LatestAgencyD_01
AF247,59,LatestAgencyD_01
AF248,76,LatestAgencyD_01
AF249,40,LatestAgencyD_01
AF250,14,LatestAgencyD_01
AF251,74,LatestAgencyD_01
