distinct_values,count,column_name
357090.0,1,APL Cumulative Balance
35713.0,1,APL Cumulative Balance
35717.0,1,APL Cumulative Balance
35738.0,1,APL Cumulative Balance
35741.0,1,APL Cumulative Balance
357667.0,1,APL Cumulative Balance
35773.0,1,APL Cumulative Balance
35775.0,1,APL Cumulative Balance
35776.0,1,APL Cumulative Balance
35789.0,1,APL Cumulative Balance
3579.0,1,APL Cumulative Balance
35794.0,2,APL Cumulative Balance
358176.0,1,APL Cumulative Balance
3582.0,1,APL Cumulative Balance
35849.0,1,APL Cumulative Balance
3585.0,1,APL Cumulative Balance
35858.0,1,APL Cumulative Balance
3586.0,1,APL Cumulative Balance
35862.0,2,APL Cumulative Balance
358628.0,1,APL Cumulative Balance
358978.0,1,APL Cumulative Balance
35904.0,1,APL Cumulative Balance
35914.0,1,APL Cumulative Balance
35919.0,1,APL Cumulative Balance
359218.0,1,APL Cumulative Balance
359361.0,1,APL Cumulative Balance
3595.0,1,APL Cumulative Balance
359600.0,1,APL Cumulative Balance
359617.0,1,APL Cumulative Balance
359659.0,1,APL Cumulative Balance
35968.0,1,APL Cumulative Balance
359824.0,1,APL Cumulative Balance
35989.0,1,APL Cumulative Balance
36001.0,1,APL Cumulative Balance
36007.0,1,APL Cumulative Balance
360094.0,1,APL Cumulative Balance
3601.0,1,APL Cumulative Balance
36023.0,1,APL Cumulative Balance
360339.0,1,APL Cumulative Balance
36040.0,1,APL Cumulative Balance
36046.0,1,APL Cumulative Balance
36061.0,1,APL Cumulative Balance
36068.0,1,APL Cumulative Balance
360970.0,1,APL Cumulative Balance
36100.0,1,APL Cumulative Balance
361003.0,1,APL Cumulative Balance
361047.0,1,APL Cumulative Balance
361054.0,1,APL Cumulative Balance
36111.0,1,APL Cumulative Balance
361317.0,1,APL Cumulative Balance
36137.0,1,APL Cumulative Balance
3614.0,1,APL Cumulative Balance
36145.0,1,APL Cumulative Balance
36148.0,1,APL Cumulative Balance
36153.0,1,APL Cumulative Balance
36156.0,1,APL Cumulative Balance
36167.0,1,APL Cumulative Balance
361857.0,1,APL Cumulative Balance
362.0,1,APL Cumulative Balance
36215.0,1,APL Cumulative Balance
36231.0,1,APL Cumulative Balance
36242.0,1,APL Cumulative Balance
362470.0,1,APL Cumulative Balance
362510.0,1,APL Cumulative Balance
36252.0,1,APL Cumulative Balance
362607.0,1,APL Cumulative Balance
36282.0,1,APL Cumulative Balance
362956.0,1,APL Cumulative Balance
36296.0,1,APL Cumulative Balance
363.0,1,APL Cumulative Balance
3630.0,1,APL Cumulative Balance
36302.0,2,APL Cumulative Balance
36303.0,1,APL Cumulative Balance
36305.0,1,APL Cumulative Balance
36311.0,1,APL Cumulative Balance
36316.0,1,APL Cumulative Balance
36325.0,1,APL Cumulative Balance
36328.0,1,APL Cumulative Balance
36341.0,1,APL Cumulative Balance
363562.0,1,APL Cumulative Balance
36358.0,1,APL Cumulative Balance
36372.0,1,APL Cumulative Balance
36373.0,1,APL Cumulative Balance
363759.0,1,APL Cumulative Balance
363766.0,1,APL Cumulative Balance
36389.0,1,APL Cumulative Balance
36392.0,1,APL Cumulative Balance
36393.0,1,APL Cumulative Balance
36394.0,1,APL Cumulative Balance
364.0,1,APL Cumulative Balance
36415.0,1,APL Cumulative Balance
364239.0,1,APL Cumulative Balance
364326.0,1,APL Cumulative Balance
364413.0,1,APL Cumulative Balance
3645.0,1,APL Cumulative Balance
36465.0,1,APL Cumulative Balance
364722.0,1,APL Cumulative Balance
3648.0,2,APL Cumulative Balance
36480.0,1,APL Cumulative Balance
36481.0,1,APL Cumulative Balance
36484.0,1,APL Cumulative Balance
364891.0,1,APL Cumulative Balance
36496.0,1,APL Cumulative Balance
3650091.0,1,APL Cumulative Balance
3651.0,1,APL Cumulative Balance
36519.0,1,APL Cumulative Balance
36520.0,1,APL Cumulative Balance
365230.0,1,APL Cumulative Balance
365325.0,1,APL Cumulative Balance
36535.0,1,APL Cumulative Balance
36537.0,1,APL Cumulative Balance
365398.0,1,APL Cumulative Balance
365461.0,1,APL Cumulative Balance
365486.0,1,APL Cumulative Balance
36559.0,1,APL Cumulative Balance
365601.0,1,APL Cumulative Balance
365634.0,1,APL Cumulative Balance
36587.0,1,APL Cumulative Balance
36589.0,1,APL Cumulative Balance
365979.0,1,APL Cumulative Balance
3660.0,1,APL Cumulative Balance
36604.0,1,APL Cumulative Balance
366158.0,1,APL Cumulative Balance
36618.0,1,APL Cumulative Balance
36622.0,1,APL Cumulative Balance
36630.0,1,APL Cumulative Balance
36636.0,1,APL Cumulative Balance
3664.0,2,APL Cumulative Balance
366417.0,1,APL Cumulative Balance
36642.0,1,APL Cumulative Balance
36648.0,1,APL Cumulative Balance
36653.0,1,APL Cumulative Balance
366545.0,1,APL Cumulative Balance
366590.0,1,APL Cumulative Balance
36685.0,1,APL Cumulative Balance
36689.0,1,APL Cumulative Balance
367016.0,1,APL Cumulative Balance
367094.0,1,APL Cumulative Balance
367118.0,1,APL Cumulative Balance
367356.0,1,APL Cumulative Balance
367401.0,1,APL Cumulative Balance
36744.0,2,APL Cumulative Balance
367502.0,1,APL Cumulative Balance
367552.0,1,APL Cumulative Balance
367734.0,1,APL Cumulative Balance
367918.0,1,APL Cumulative Balance
36794.0,1,APL Cumulative Balance
368064.0,1,APL Cumulative Balance
36810.0,1,APL Cumulative Balance
368108.0,1,APL Cumulative Balance
36827.0,1,APL Cumulative Balance
36834.0,1,APL Cumulative Balance
368497.0,1,APL Cumulative Balance
36856.0,1,APL Cumulative Balance
368605.0,1,APL Cumulative Balance
368606.0,1,APL Cumulative Balance
36874.0,1,APL Cumulative Balance
368754.0,2,APL Cumulative Balance
368788.0,1,APL Cumulative Balance
36879.0,1,APL Cumulative Balance
36884.0,1,APL Cumulative Balance
369067.0,1,APL Cumulative Balance
3691.0,1,APL Cumulative Balance
36921.0,1,APL Cumulative Balance
36926.0,1,APL Cumulative Balance
369357.0,1,APL Cumulative Balance
369414.0,1,APL Cumulative Balance
36956.0,1,APL Cumulative Balance
369729.0,1,APL Cumulative Balance
36973.0,1,APL Cumulative Balance
369730.0,1,APL Cumulative Balance
3699.0,1,APL Cumulative Balance
36990.0,1,APL Cumulative Balance
370125.0,1,APL Cumulative Balance
37013.0,1,APL Cumulative Balance
370177.0,1,APL Cumulative Balance
37020.0,2,APL Cumulative Balance
370240.0,1,APL Cumulative Balance
3703802.0,1,APL Cumulative Balance
37047.0,1,APL Cumulative Balance
37053.0,1,APL Cumulative Balance
3705602.0,1,APL Cumulative Balance
37083.0,1,APL Cumulative Balance
37085.0,1,APL Cumulative Balance
370916.0,1,APL Cumulative Balance
37110.0,1,APL Cumulative Balance
37113.0,1,APL Cumulative Balance
37119.0,1,APL Cumulative Balance
371218.0,1,APL Cumulative Balance
37123.0,1,APL Cumulative Balance
37124.0,1,APL Cumulative Balance
37125.0,1,APL Cumulative Balance
371276.0,1,APL Cumulative Balance
37131.0,1,APL Cumulative Balance
37150.0,1,APL Cumulative Balance
37165.0,1,APL Cumulative Balance
37239.0,1,APL Cumulative Balance
37240.0,1,APL Cumulative Balance
372408.0,1,APL Cumulative Balance
372527.0,1,APL Cumulative Balance
37258.0,1,APL Cumulative Balance
37264.0,1,APL Cumulative Balance
37272.0,1,APL Cumulative Balance
37275.0,1,APL Cumulative Balance
372807.0,1,APL Cumulative Balance
37304.0,1,APL Cumulative Balance
37306.0,1,APL Cumulative Balance
373081.0,1,APL Cumulative Balance
373300.0,1,APL Cumulative Balance
37333.0,1,APL Cumulative Balance
37345.0,1,APL Cumulative Balance
3734636.0,1,APL Cumulative Balance
37361.0,1,APL Cumulative Balance
373650.0,1,APL Cumulative Balance
373762.0,2,APL Cumulative Balance
373852.0,1,APL Cumulative Balance
3739.0,1,APL Cumulative Balance
37391.0,1,APL Cumulative Balance
373921.0,1,APL Cumulative Balance
3741.0,2,APL Cumulative Balance
37413.0,1,APL Cumulative Balance
37418.0,1,APL Cumulative Balance
37425.0,1,APL Cumulative Balance
37441.0,1,APL Cumulative Balance
37453.0,1,APL Cumulative Balance
37462.0,1,APL Cumulative Balance
37463.0,1,APL Cumulative Balance
37478.0,1,APL Cumulative Balance
37509.0,1,APL Cumulative Balance
37510.0,1,APL Cumulative Balance
37519.0,1,APL Cumulative Balance
375212.0,1,APL Cumulative Balance
3753.0,1,APL Cumulative Balance
3755.0,1,APL Cumulative Balance
37564.0,1,APL Cumulative Balance
375690.0,1,APL Cumulative Balance
375751.0,1,APL Cumulative Balance
375821.0,1,APL Cumulative Balance
37584.0,1,APL Cumulative Balance
375895.0,1,APL Cumulative Balance
375922.0,1,APL Cumulative Balance
375937.0,1,APL Cumulative Balance
37606.0,1,APL Cumulative Balance
37614.0,2,APL Cumulative Balance
37632.0,1,APL Cumulative Balance
3764.0,1,APL Cumulative Balance
37673.0,1,APL Cumulative Balance
37675.0,1,APL Cumulative Balance
37683.0,1,APL Cumulative Balance
37691.0,1,APL Cumulative Balance
37695.0,1,APL Cumulative Balance
37699.0,1,APL Cumulative Balance
37700.0,1,APL Cumulative Balance
37715.0,1,APL Cumulative Balance
37716.0,1,APL Cumulative Balance
37718.0,1,APL Cumulative Balance
37744.0,1,APL Cumulative Balance
37752.0,1,APL Cumulative Balance
377528.0,1,APL Cumulative Balance
37757.0,1,APL Cumulative Balance
37772.0,1,APL Cumulative Balance
37781.0,1,APL Cumulative Balance
37782.0,1,APL Cumulative Balance
377834.0,1,APL Cumulative Balance
37784.0,1,APL Cumulative Balance
37795.0,1,APL Cumulative Balance
37798.0,1,APL Cumulative Balance
37811.0,1,APL Cumulative Balance
37812.0,1,APL Cumulative Balance
378393.0,1,APL Cumulative Balance
378715.0,1,APL Cumulative Balance
378771.0,1,APL Cumulative Balance
37882.0,1,APL Cumulative Balance
37889.0,2,APL Cumulative Balance
379.0,1,APL Cumulative Balance
37903.0,1,APL Cumulative Balance
379088.0,2,APL Cumulative Balance
37913.0,1,APL Cumulative Balance
379133.0,1,APL Cumulative Balance
37922.0,1,APL Cumulative Balance
379249.0,1,APL Cumulative Balance
37925.0,1,APL Cumulative Balance
37928.0,1,APL Cumulative Balance
379424.0,1,APL Cumulative Balance
37965.0,1,APL Cumulative Balance
37968.0,1,APL Cumulative Balance
379700.0,1,APL Cumulative Balance
37971.0,1,APL Cumulative Balance
37972.0,1,APL Cumulative Balance
37976.0,2,APL Cumulative Balance
379783.0,1,APL Cumulative Balance
37990.0,1,APL Cumulative Balance
37994.0,1,APL Cumulative Balance
38012.0,1,APL Cumulative Balance
380157.0,1,APL Cumulative Balance
38032.0,1,APL Cumulative Balance
3804.0,1,APL Cumulative Balance
38043.0,1,APL Cumulative Balance
380442.0,1,APL Cumulative Balance
380574.0,1,APL Cumulative Balance
38058.0,1,APL Cumulative Balance
38059.0,1,APL Cumulative Balance
380912.0,1,APL Cumulative Balance
3810833.0,1,APL Cumulative Balance
38113.0,1,APL Cumulative Balance
38120.0,1,APL Cumulative Balance
381210.0,1,APL Cumulative Balance
38130.0,1,APL Cumulative Balance
381307.0,1,APL Cumulative Balance
381490.0,1,APL Cumulative Balance
3816.0,1,APL Cumulative Balance
38160.0,2,APL Cumulative Balance
38181.0,1,APL Cumulative Balance
38183.0,1,APL Cumulative Balance
381837.0,1,APL Cumulative Balance
3820.0,1,APL Cumulative Balance
38200.0,1,APL Cumulative Balance
38201.0,1,APL Cumulative Balance
38202.0,1,APL Cumulative Balance
38207.0,1,APL Cumulative Balance
382137.0,1,APL Cumulative Balance
38222.0,1,APL Cumulative Balance
38231.0,1,APL Cumulative Balance
382321.0,1,APL Cumulative Balance
38238.0,1,APL Cumulative Balance
38247.0,1,APL Cumulative Balance
38248.0,1,APL Cumulative Balance
38261.0,1,APL Cumulative Balance
38262.0,1,APL Cumulative Balance
38265.0,1,APL Cumulative Balance
38279.0,1,APL Cumulative Balance
3828.0,1,APL Cumulative Balance
38291.0,2,APL Cumulative Balance
38292.0,1,APL Cumulative Balance
38302.0,1,APL Cumulative Balance
383218.0,1,APL Cumulative Balance
383246.0,1,APL Cumulative Balance
38333.0,1,APL Cumulative Balance
38336.0,1,APL Cumulative Balance
383423.0,1,APL Cumulative Balance
383525.0,1,APL Cumulative Balance
383526.0,1,APL Cumulative Balance
38357.0,1,APL Cumulative Balance
383573.0,1,APL Cumulative Balance
38362.0,2,APL Cumulative Balance
38372.0,1,APL Cumulative Balance
38395.0,1,APL Cumulative Balance
383983.0,1,APL Cumulative Balance
384083.0,1,APL Cumulative Balance
38410.0,1,APL Cumulative Balance
38414.0,1,APL Cumulative Balance
38427.0,1,APL Cumulative Balance
384308.0,1,APL Cumulative Balance
38434.0,1,APL Cumulative Balance
38436.0,1,APL Cumulative Balance
384362.0,1,APL Cumulative Balance
384775.0,1,APL Cumulative Balance
38489.0,1,APL Cumulative Balance
38497.0,1,APL Cumulative Balance
38503.0,1,APL Cumulative Balance
3851.0,1,APL Cumulative Balance
38516.0,1,APL Cumulative Balance
38524.0,1,APL Cumulative Balance
38532.0,1,APL Cumulative Balance
385363.0,1,APL Cumulative Balance
38546.0,1,APL Cumulative Balance
38551.0,1,APL Cumulative Balance
38558.0,1,APL Cumulative Balance
38567.0,1,APL Cumulative Balance
385785.0,1,APL Cumulative Balance
38579.0,1,APL Cumulative Balance
385858.0,1,APL Cumulative Balance
38589.0,1,APL Cumulative Balance
385922.0,1,APL Cumulative Balance
385961.0,1,APL Cumulative Balance
385993.0,1,APL Cumulative Balance
38600.0,1,APL Cumulative Balance
386302.0,1,APL Cumulative Balance
38651.0,1,APL Cumulative Balance
386651.0,1,APL Cumulative Balance
38672.0,1,APL Cumulative Balance
38675.0,1,APL Cumulative Balance
38688.0,1,APL Cumulative Balance
386997.0,1,APL Cumulative Balance
38704.0,2,APL Cumulative Balance
38709.0,1,APL Cumulative Balance
38721.0,1,APL Cumulative Balance
387265.0,1,APL Cumulative Balance
38729.0,1,APL Cumulative Balance
38741.0,1,APL Cumulative Balance
387656.0,1,APL Cumulative Balance
38772.0,1,APL Cumulative Balance
38776.0,1,APL Cumulative Balance
387796.0,1,APL Cumulative Balance
38792.0,1,APL Cumulative Balance
38810.0,1,APL Cumulative Balance
38819.0,1,APL Cumulative Balance
38825.0,1,APL Cumulative Balance
38827.0,1,APL Cumulative Balance
388485.0,1,APL Cumulative Balance
38856.0,1,APL Cumulative Balance
38867.0,1,APL Cumulative Balance
38876.0,1,APL Cumulative Balance
388948.0,1,APL Cumulative Balance
389224.0,1,APL Cumulative Balance
38948.0,1,APL Cumulative Balance
389750.0,1,APL Cumulative Balance
389756.0,1,APL Cumulative Balance
389902.0,1,APL Cumulative Balance
38994.0,1,APL Cumulative Balance
39.0,1,APL Cumulative Balance
39007.0,1,APL Cumulative Balance
39013.0,1,APL Cumulative Balance
3902.0,1,APL Cumulative Balance
39026.0,1,APL Cumulative Balance
390385.0,1,APL Cumulative Balance
39042.0,1,APL Cumulative Balance
39046.0,1,APL Cumulative Balance
39074.0,1,APL Cumulative Balance
390798.0,1,APL Cumulative Balance
390800.0,1,APL Cumulative Balance
390891.0,1,APL Cumulative Balance
390892.0,1,APL Cumulative Balance
39091.0,1,APL Cumulative Balance
39107.0,1,APL Cumulative Balance
391129.0,1,APL Cumulative Balance
39115.0,1,APL Cumulative Balance
3912.0,1,APL Cumulative Balance
39121.0,2,APL Cumulative Balance
39123.0,1,APL Cumulative Balance
39151.0,1,APL Cumulative Balance
39156.0,1,APL Cumulative Balance
391658.0,1,APL Cumulative Balance
39173.0,1,APL Cumulative Balance
391844.0,1,APL Cumulative Balance
39204.0,1,APL Cumulative Balance
39225.0,1,APL Cumulative Balance
39231.0,1,APL Cumulative Balance
392330.0,1,APL Cumulative Balance
392443.0,1,APL Cumulative Balance
39247.0,1,APL Cumulative Balance
392491.0,1,APL Cumulative Balance
39255.0,1,APL Cumulative Balance
39257.0,1,APL Cumulative Balance
392601.0,1,APL Cumulative Balance
39263.0,1,APL Cumulative Balance
392639.0,1,APL Cumulative Balance
39270.0,1,APL Cumulative Balance
392702.0,1,APL Cumulative Balance
39281.0,1,APL Cumulative Balance
39289.0,1,APL Cumulative Balance
3929.0,1,APL Cumulative Balance
39295.0,1,APL Cumulative Balance
39315.0,1,APL Cumulative Balance
393197.0,1,APL Cumulative Balance
393226.0,1,APL Cumulative Balance
39329.0,1,APL Cumulative Balance
39330.0,1,APL Cumulative Balance
39345.0,2,APL Cumulative Balance
39358.0,1,APL Cumulative Balance
3936.0,1,APL Cumulative Balance
39369.0,1,APL Cumulative Balance
39378.0,1,APL Cumulative Balance
39384.0,1,APL Cumulative Balance
39385.0,1,APL Cumulative Balance
39392.0,1,APL Cumulative Balance
39395.0,1,APL Cumulative Balance
394070.0,1,APL Cumulative Balance
39409.0,1,APL Cumulative Balance
3941.0,1,APL Cumulative Balance
39416.0,1,APL Cumulative Balance
394268.0,1,APL Cumulative Balance
39427.0,1,APL Cumulative Balance
3943.0,1,APL Cumulative Balance
39456.0,1,APL Cumulative Balance
39459.0,1,APL Cumulative Balance
39460.0,1,APL Cumulative Balance
39474.0,1,APL Cumulative Balance
39481.0,1,APL Cumulative Balance
3949.0,1,APL Cumulative Balance
39491.0,1,APL Cumulative Balance
394948.0,1,APL Cumulative Balance
39497.0,1,APL Cumulative Balance
3950.0,1,APL Cumulative Balance
39500.0,1,APL Cumulative Balance
39504.0,1,APL Cumulative Balance
39516.0,2,APL Cumulative Balance
3952.0,1,APL Cumulative Balance
395330.0,1,APL Cumulative Balance
39548.0,1,APL Cumulative Balance
39551.0,1,APL Cumulative Balance
39559.0,1,APL Cumulative Balance
39565.0,1,APL Cumulative Balance
39566.0,1,APL Cumulative Balance
39567.0,1,APL Cumulative Balance
395673.0,1,APL Cumulative Balance
39568.0,1,APL Cumulative Balance
39570.0,1,APL Cumulative Balance
39574.0,1,APL Cumulative Balance
395756.0,1,APL Cumulative Balance
39576.0,1,APL Cumulative Balance
39585.0,1,APL Cumulative Balance
39589.0,1,APL Cumulative Balance
39593.0,1,APL Cumulative Balance
39608.0,1,APL Cumulative Balance
396096.0,1,APL Cumulative Balance
396145.0,1,APL Cumulative Balance
396169.0,1,APL Cumulative Balance
39621.0,1,APL Cumulative Balance
396289.0,1,APL Cumulative Balance
39633.0,1,APL Cumulative Balance
3963797.0,1,APL Cumulative Balance
39648.0,1,APL Cumulative Balance
39657.0,1,APL Cumulative Balance
396574.0,1,APL Cumulative Balance
396644.0,1,APL Cumulative Balance
396793.0,1,APL Cumulative Balance
39691.0,1,APL Cumulative Balance
396941.0,1,APL Cumulative Balance
39716.0,2,APL Cumulative Balance
397202.0,1,APL Cumulative Balance
39724.0,1,APL Cumulative Balance
397341.0,1,APL Cumulative Balance
39736.0,1,APL Cumulative Balance
397424.0,1,APL Cumulative Balance
397442.0,1,APL Cumulative Balance
39749.0,1,APL Cumulative Balance
39751.0,1,APL Cumulative Balance
39756.0,1,APL Cumulative Balance
39769.0,1,APL Cumulative Balance
39770.0,1,APL Cumulative Balance
397767.0,1,APL Cumulative Balance
397824.0,1,APL Cumulative Balance
397828.0,1,APL Cumulative Balance
397835.0,1,APL Cumulative Balance
39799.0,1,APL Cumulative Balance
397999.0,1,APL Cumulative Balance
3980.0,1,APL Cumulative Balance
39806.0,1,APL Cumulative Balance
39808.0,1,APL Cumulative Balance
39869.0,2,APL Cumulative Balance
398700.0,1,APL Cumulative Balance
398780.0,1,APL Cumulative Balance
3988.0,2,APL Cumulative Balance
399162.0,1,APL Cumulative Balance
399221.0,1,APL Cumulative Balance
39939.0,1,APL Cumulative Balance
399433.0,1,APL Cumulative Balance
39954.0,1,APL Cumulative Balance
39975.0,1,APL Cumulative Balance
399770.0,1,APL Cumulative Balance
3998.0,1,APL Cumulative Balance
39981.0,1,APL Cumulative Balance
39984.0,1,APL Cumulative Balance
39985.0,1,APL Cumulative Balance
39993.0,1,APL Cumulative Balance
40002.0,1,APL Cumulative Balance
400073.0,1,APL Cumulative Balance
400213.0,1,APL Cumulative Balance
40029.0,1,APL Cumulative Balance
40057.0,1,APL Cumulative Balance
400585.0,1,APL Cumulative Balance
40062.0,1,APL Cumulative Balance
400771.0,1,APL Cumulative Balance
40090.0,1,APL Cumulative Balance
40093.0,1,APL Cumulative Balance
400942.0,1,APL Cumulative Balance
40096.0,1,APL Cumulative Balance
40103.0,1,APL Cumulative Balance
401034.0,1,APL Cumulative Balance
40112.0,1,APL Cumulative Balance
40120.0,1,APL Cumulative Balance
401276.0,1,APL Cumulative Balance
40143.0,1,APL Cumulative Balance
40156.0,1,APL Cumulative Balance
40162.0,1,APL Cumulative Balance
40165.0,1,APL Cumulative Balance
401717.0,1,APL Cumulative Balance
40178.0,1,APL Cumulative Balance
40199.0,1,APL Cumulative Balance
402076.0,1,APL Cumulative Balance
402103.0,1,APL Cumulative Balance
402299.0,1,APL Cumulative Balance
40251.0,1,APL Cumulative Balance
40256.0,1,APL Cumulative Balance
4026.0,1,APL Cumulative Balance
402780.0,1,APL Cumulative Balance
40298.0,1,APL Cumulative Balance
40302.0,1,APL Cumulative Balance
40305.0,1,APL Cumulative Balance
40330.0,1,APL Cumulative Balance
40332.0,1,APL Cumulative Balance
40333.0,1,APL Cumulative Balance
40350.0,1,APL Cumulative Balance
40352.0,1,APL Cumulative Balance
403556.0,1,APL Cumulative Balance
40356.0,1,APL Cumulative Balance
40363.0,1,APL Cumulative Balance
403641.0,1,APL Cumulative Balance
40368.0,1,APL Cumulative Balance
4037.0,1,APL Cumulative Balance
40378.0,1,APL Cumulative Balance
40379.0,1,APL Cumulative Balance
40380.0,1,APL Cumulative Balance
40387.0,1,APL Cumulative Balance
403983.0,1,APL Cumulative Balance
40399.0,1,APL Cumulative Balance
40410.0,1,APL Cumulative Balance
40427.0,1,APL Cumulative Balance
40428.0,1,APL Cumulative Balance
40430.0,1,APL Cumulative Balance
4043978.0,1,APL Cumulative Balance
404422.0,1,APL Cumulative Balance
404452.0,1,APL Cumulative Balance
40453.0,1,APL Cumulative Balance
4046057.0,1,APL Cumulative Balance
40468.0,1,APL Cumulative Balance
40471.0,1,APL Cumulative Balance
40475.0,1,APL Cumulative Balance
40479.0,1,APL Cumulative Balance
404845.0,1,APL Cumulative Balance
40485.0,1,APL Cumulative Balance
40496.0,1,APL Cumulative Balance
40512.0,1,APL Cumulative Balance
40514.0,1,APL Cumulative Balance
405329.0,1,APL Cumulative Balance
4054.0,1,APL Cumulative Balance
40549.0,1,APL Cumulative Balance
405589.0,1,APL Cumulative Balance
405607.0,1,APL Cumulative Balance
40614.0,1,APL Cumulative Balance
40617.0,1,APL Cumulative Balance
40647.0,1,APL Cumulative Balance
40669.0,1,APL Cumulative Balance
40674.0,1,APL Cumulative Balance
406743.0,1,APL Cumulative Balance
40677.0,1,APL Cumulative Balance
40678.0,1,APL Cumulative Balance
40683.0,1,APL Cumulative Balance
4069456.0,1,APL Cumulative Balance
40695.0,1,APL Cumulative Balance
40697.0,1,APL Cumulative Balance
407020.0,1,APL Cumulative Balance
407072.0,1,APL Cumulative Balance
40709.0,1,APL Cumulative Balance
40720.0,1,APL Cumulative Balance
40733.0,1,APL Cumulative Balance
40734.0,1,APL Cumulative Balance
40736.0,1,APL Cumulative Balance
40739.0,1,APL Cumulative Balance
40744.0,1,APL Cumulative Balance
40748.0,1,APL Cumulative Balance
407492.0,1,APL Cumulative Balance
4075.0,1,APL Cumulative Balance
40767.0,1,APL Cumulative Balance
40775.0,1,APL Cumulative Balance
4078435.0,1,APL Cumulative Balance
40789.0,1,APL Cumulative Balance
407913.0,1,APL Cumulative Balance
40801.0,1,APL Cumulative Balance
40808.0,1,APL Cumulative Balance
40810.0,1,APL Cumulative Balance
40825.0,1,APL Cumulative Balance
40826.0,2,APL Cumulative Balance
40827.0,1,APL Cumulative Balance
40828.0,1,APL Cumulative Balance
408362.0,1,APL Cumulative Balance
40842.0,1,APL Cumulative Balance
40845.0,1,APL Cumulative Balance
40851.0,1,APL Cumulative Balance
408726.0,1,APL Cumulative Balance
40880.0,1,APL Cumulative Balance
40885.0,1,APL Cumulative Balance
40886.0,1,APL Cumulative Balance
40894.0,1,APL Cumulative Balance
40906.0,1,APL Cumulative Balance
40917.0,1,APL Cumulative Balance
40918.0,1,APL Cumulative Balance
40926.0,1,APL Cumulative Balance
409277.0,1,APL Cumulative Balance
409307.0,1,APL Cumulative Balance
40945.0,1,APL Cumulative Balance
40951.0,1,APL Cumulative Balance
40966.0,1,APL Cumulative Balance
40970.0,1,APL Cumulative Balance
40997.0,1,APL Cumulative Balance
41007.0,1,APL Cumulative Balance
41023.0,1,APL Cumulative Balance
410275.0,1,APL Cumulative Balance
41028.0,1,APL Cumulative Balance
4104185.0,1,APL Cumulative Balance
41057.0,1,APL Cumulative Balance
410570.0,1,APL Cumulative Balance
41060.0,1,APL Cumulative Balance
41073.0,1,APL Cumulative Balance
41076.0,1,APL Cumulative Balance
41078.0,1,APL Cumulative Balance
410928.0,1,APL Cumulative Balance
410942.0,1,APL Cumulative Balance
41101.0,1,APL Cumulative Balance
41114.0,1,APL Cumulative Balance
41118.0,1,APL Cumulative Balance
41125.0,1,APL Cumulative Balance
411509.0,1,APL Cumulative Balance
41151.0,1,APL Cumulative Balance
41154.0,1,APL Cumulative Balance
41156.0,1,APL Cumulative Balance
41164.0,1,APL Cumulative Balance
41167.0,1,APL Cumulative Balance
41168.0,1,APL Cumulative Balance
41169.0,1,APL Cumulative Balance
4117.0,1,APL Cumulative Balance
41192.0,3,APL Cumulative Balance
41195.0,1,APL Cumulative Balance
41200.0,1,APL Cumulative Balance
4121.0,1,APL Cumulative Balance
412151.0,1,APL Cumulative Balance
41231.0,1,APL Cumulative Balance
412319.0,1,APL Cumulative Balance
412456.0,1,APL Cumulative Balance
41254.0,2,APL Cumulative Balance
41255.0,1,APL Cumulative Balance
41272.0,1,APL Cumulative Balance
41290.0,1,APL Cumulative Balance
41298.0,1,APL Cumulative Balance
413262.0,1,APL Cumulative Balance
41348.0,1,APL Cumulative Balance
413539.0,1,APL Cumulative Balance
41356.0,1,APL Cumulative Balance
41390.0,1,APL Cumulative Balance
41409.0,1,APL Cumulative Balance
41427.0,1,APL Cumulative Balance
41467.0,1,APL Cumulative Balance
41469.0,1,APL Cumulative Balance
414699.0,1,APL Cumulative Balance
41473.0,1,APL Cumulative Balance
41476.0,1,APL Cumulative Balance
41486.0,1,APL Cumulative Balance
414870.0,1,APL Cumulative Balance
41492.0,1,APL Cumulative Balance
415144.0,1,APL Cumulative Balance
41517.0,1,APL Cumulative Balance
41523.0,1,APL Cumulative Balance
41550.0,1,APL Cumulative Balance
41552.0,1,APL Cumulative Balance
41566.0,1,APL Cumulative Balance
41572.0,1,APL Cumulative Balance
41589.0,1,APL Cumulative Balance
41590.0,1,APL Cumulative Balance
41602.0,1,APL Cumulative Balance
41611.0,1,APL Cumulative Balance
41642.0,1,APL Cumulative Balance
41643.0,1,APL Cumulative Balance
41645.0,1,APL Cumulative Balance
41659.0,1,APL Cumulative Balance
41676.0,1,APL Cumulative Balance
4171.0,1,APL Cumulative Balance
417166.0,1,APL Cumulative Balance
41723.0,1,APL Cumulative Balance
41732.0,1,APL Cumulative Balance
41742.0,1,APL Cumulative Balance
417537.0,1,APL Cumulative Balance
41776.0,1,APL Cumulative Balance
41784.0,1,APL Cumulative Balance
41790.0,1,APL Cumulative Balance
41795.0,1,APL Cumulative Balance
41799.0,1,APL Cumulative Balance
418119.0,1,APL Cumulative Balance
418157.0,1,APL Cumulative Balance
41819.0,1,APL Cumulative Balance
418340.0,1,APL Cumulative Balance
41848.0,1,APL Cumulative Balance
41862.0,1,APL Cumulative Balance
418702.0,1,APL Cumulative Balance
4189.0,1,APL Cumulative Balance
41898.0,1,APL Cumulative Balance
